turn,family,bound,province_index,province
76,ra,lower,13,江西
76,ra,lower,14,山东
76,wjt,upper,14,山东
76,ra,lower,15,河南
76,wjt,upper,15,河南
76,ra,lower,16,湖北
76,wjt,upper,16,湖北
76,ra,lower,17,湖南
76,ra,lower,18,广东
76,wjt,upper,18,广东
76,ra,lower,19,广西
76,wjt,lower,19,广西
76,ra,lower,20,海南
76,wjt,lower,20,海南
76,ra,lower,21,重庆
76,wjt,lower,21,重庆
76,ra,lower,22,四川
76,wjt,upper,22,四川
76,ra,lower,23,贵州
76,wjt,lower,23,贵州
76,ra,lower,24,云南
76,ra,lower,25,西藏
76,wjt,lower,25,西藏
76,ra,lower,26,陕西
76,ra,lower,27,甘肃
76,wjt,lower,27,甘肃
76,ra,lower,28,青海
76,wjt,lower,28,青海
76,ra,lower,29,宁夏
76,wjt,lower,29,宁夏
76,ra,lower,30,新疆
76,wjt,lower,30,新疆
77,ra,lower,0,北京
77,ra,lower,1,天津
77,wjt,lower,1,天津
77,ra,lower,2,河北
77,ra,lower,3,山西
77,wjt,lower,3,山西
77,ra,lower,4,内蒙古
77,wjt,lower,4,内蒙古
77,ra,lower,5,辽宁
77,ra,lower,6,吉林
77,wjt,lower,6,吉林
77,ra,lower,7,黑龙江
77,wjt,lower,7,黑龙江
77,ra,lower,8,上海
77,ra,lower,9,江苏
77,wjt,upper,9,江苏
77,ra,lower,10,浙江
77,wjt,upper,10,浙江
77,ra,lower,11,安徽
77,ra,lower,12,福建
77,ra,lower,13,江西
77,ra,lower,14,山东
77,wjt,upper,14,山东
77,ra,lower,15,河南
77,wjt,upper,15,河南
77,ra,lower,16,湖北
77,wjt,upper,16,湖北
77,ra,lower,17,湖南
77,ra,lower,18,广东
77,wjt,upper,18,广东
77,ra,lower,19,广西
77,wjt,lower,19,广西
77,ra,lower,20,海南
77,wjt,lower,20,海南
77,ra,lower,21,重庆
77,wjt,lower,21,重庆
77,ra,lower,22,四川
77,wjt,upper,22,四川
77,ra,lower,23,贵州
77,wjt,lower,23,贵州
77,ra,lower,24,云南
77,ra,lower,25,西藏
77,wjt,lower,25,西藏
77,ra,lower,26,陕西
77,ra,lower,27,甘肃
77,wjt,lower,27,甘肃
77,ra,lower,28,青海
77,wjt,lower,28,青海
77,ra,lower,29,宁夏
77,wjt,lower,29,宁夏
77,ra,lower,30,新疆
77,wjt,lower,30,新疆
78,ra,lower,0,北京
78,ra,lower,1,天津
78,wjt,lower,1,天津
78,ra,lower,2,河北
78,ra,lower,3,山西
78,wjt,lower,3,山西
78,ra,lower,4,内蒙古
78,wjt,lower,4,内蒙古
78,ra,lower,5,辽宁
78,ra,lower,6,吉林
78,wjt,lower,6,吉林
78,ra,lower,7,黑龙江
78,wjt,lower,7,黑龙江
78,ra,lower,8,上海
78,ra,lower,9,江苏
78,wjt,upper,9,江苏
78,ra,lower,10,浙江
78,wjt,upper,10,浙江
78,ra,lower,11,安徽
78,ra,lower,12,福建
78,ra,lower,13,江西
78,ra,lower,14,山东
78,wjt,upper,14,山东
78,ra,lower,15,河南
78,wjt,upper,15,河南
78,ra,lower,16,湖北
78,wjt,upper,16,湖北
78,ra,lower,17,湖南
78,ra,lower,18,广东
78,wjt,upper,18,广东
78,ra,lower,19,广西
78,wjt,lower,19,广西
78,ra,lower,20,海南
78,wjt,lower,20,海南
78,ra,lower,21,重庆
78,wjt,lower,21,重庆
78,ra,lower,22,四川
78,wjt,upper,22,四川
78,ra,lower,23,贵州
78,wjt,lower,23,贵州
78,ra,lower,24,云南
78,ra,lower,25,西藏
78,wjt,lower,25,西藏
78,ra,lower,26,陕西
78,ra,lower,27,甘肃
78,wjt,lower,27,甘肃
78,ra,lower,28,青海
78,wjt,lower,28,青海
78,ra,lower,29,宁夏
78,wjt,lower,29,宁夏
78,ra,lower,30,新疆
78,wjt,lower,30,新疆
79,ra,lower,0,北京
79,ra,lower,1,天津
79,wjt,lower,1,天津
79,ra,lower,2,河北
79,ra,lower,3,山西
79,wjt,lower,3,山西
79,ra,lower,4,内蒙古
79,wjt,lower,4,内蒙古
79,ra,lower,5,辽宁
79,ra,lower,6,吉林
79,wjt,lower,6,吉林
79,ra,lower,7,黑龙江
79,wjt,lower,7,黑龙江
79,ra,lower,8,上海
79,ra,lower,9,江苏
79,wjt,upper,9,江苏
79,ra,lower,10,浙江
79,wjt,upper,10,浙江
79,ra,lower,11,安徽
79,ra,lower,12,福建
79,ra,lower,13,江西
79,ra,lower,14,山东
79,wjt,upper,14,山东
79,ra,lower,15,河南
79,wjt,upper,15,河南
79,ra,lower,16,湖北
79,wjt,upper,16,湖北
79,ra,lower,17,湖南
79,ra,lower,18,广东
79,wjt,upper,18,广东
79,ra,lower,19,广西
79,wjt,lower,19,广西
79,ra,lower,20,海南
79,wjt,lower,20,海南
79,ra,lower,21,重庆
79,wjt,lower,21,重庆
79,ra,lower,22,四川
79,wjt,upper,22,四川
79,ra,lower,23,贵州
79,wjt,lower,23,贵州
79,ra,lower,24,云南
79,ra,lower,25,西藏
79,wjt,lower,25,西藏
79,ra,lower,26,陕西
79,ra,lower,27,甘肃
79,wjt,lower,27,甘肃
79,ra,lower,28,青海
79,wjt,lower,28,青海
79,ra,lower,29,宁夏
79,wjt,lower,29,宁夏
79,ra,lower,30,新疆
79,wjt,lower,30,新疆
80,ra,lower,0,北京
80,ra,lower,1,天津
80,wjt,lower,1,天津
80,ra,lower,2,河北
80,ra,lower,3,山西
80,wjt,lower,3,山西
80,ra,lower,4,内蒙古
80,wjt,lower,4,内蒙古
80,ra,lower,5,辽宁
80,ra,lower,6,吉林
80,wjt,lower,6,吉林
80,ra,lower,7,黑龙江
80,wjt,lower,7,黑龙江
80,ra,lower,8,上海
80,ra,lower,9,江苏
80,wjt,upper,9,江苏
80,ra,lower,10,浙江
80,wjt,upper,10,浙江
80,ra,lower,11,安徽
80,ra,lower,12,福建
80,ra,lower,13,江西
80,ra,lower,14,山东
80,wjt,upper,14,山东
80,ra,lower,15,河南
80,wjt,upper,15,河南
80,ra,lower,16,湖北
80,wjt,upper,16,湖北
80,ra,lower,17,湖南
80,ra,lower,18,广东
80,wjt,upper,18,广东
80,ra,lower,19,广西
80,wjt,lower,19,广西
80,ra,lower,20,海南
80,wjt,lower,20,海南
80,ra,lower,21,重庆
80,wjt,lower,21,重庆
80,ra,lower,22,四川
80,wjt,upper,22,四川
80,ra,lower,23,贵州
80,wjt,lower,23,贵州
80,ra,lower,24,云南
80,ra,lower,25,西藏
80,wjt,lower,25,西藏
80,ra,lower,26,陕西
80,ra,lower,27,甘肃
80,wjt,lower,27,甘肃
80,ra,lower,28,青海
80,wjt,lower,28,青海
80,ra,lower,29,宁夏
80,wjt,lower,29,宁夏
80,ra,lower,30,新疆
80,wjt,lower,30,新疆
81,ra,lower,0,北京
81,ra,lower,1,天津
81,wjt,lower,1,天津
81,ra,lower,2,河北
81,ra,lower,3,山西
81,wjt,lower,3,山西
81,ra,lower,4,内蒙古
81,wjt,lower,4,内蒙古
81,ra,lower,5,辽宁
81,ra,lower,6,吉林
81,wjt,lower,6,吉林
81,ra,lower,7,黑龙江
81,wjt,lower,7,黑龙江
81,ra,lower,8,上海
81,ra,lower,9,江苏
81,wjt,upper,9,江苏
81,ra,lower,10,浙江
81,wjt,upper,10,浙江
81,ra,lower,11,安徽
81,ra,lower,12,福建
81,ra,lower,13,江西
81,ra,lower,14,山东
81,wjt,upper,14,山东
81,ra,lower,15,河南
81,wjt,upper,15,河南
81,ra,lower,16,湖北
81,wjt,upper,16,湖北
81,ra,lower,17,湖南
81,ra,lower,18,广东
81,wjt,upper,18,广东
81,ra,lower,19,广西
81,wjt,lower,19,广西
81,ra,lower,20,海南
81,wjt,lower,20,海南
81,ra,lower,21,重庆
81,wjt,lower,21,重庆
81,ra,lower,22,四川
81,wjt,upper,22,四川
81,ra,lower,23,贵州
81,wjt,lower,23,贵州
81,ra,lower,24,云南
81,ra,lower,25,西藏
81,wjt,lower,25,西藏
81,ra,lower,26,陕西
81,ra,lower,27,甘肃
81,wjt,lower,27,甘肃
81,ra,lower,28,青海
81,wjt,lower,28,青海
81,ra,lower,29,宁夏
81,wjt,lower,29,宁夏
81,ra,lower,30,新疆
81,wjt,lower,30,新疆
82,ra,lower,0,北京
82,ra,lower,1,天津
82,wjt,lower,1,天津
82,ra,lower,2,河北
82,ra,lower,3,山西
82,wjt,lower,3,山西
82,ra,lower,4,内蒙古
82,wjt,lower,4,内蒙古
82,ra,lower,5,辽宁
82,ra,lower,6,吉林
82,wjt,lower,6,吉林
82,ra,lower,7,黑龙江
82,wjt,lower,7,黑龙江
82,ra,lower,8,上海
82,ra,lower,9,江苏
82,wjt,upper,9,江苏
82,ra,lower,10,浙江
82,wjt,upper,10,浙江
82,ra,lower,11,安徽
82,ra,lower,12,福建
82,ra,lower,13,江西
82,ra,lower,14,山东
82,wjt,upper,14,山东
82,ra,lower,15,河南
82,wjt,upper,15,河南
82,ra,lower,16,湖北
82,wjt,upper,16,湖北
82,ra,lower,17,湖南
82,ra,lower,18,广东
82,wjt,upper,18,广东
82,ra,lower,19,广西
82,wjt,lower,19,广西
82,ra,lower,20,海南
82,wjt,lower,20,海南
82,ra,lower,21,重庆
82,wjt,lower,21,重庆
82,ra,lower,22,四川
82,wjt,upper,22,四川
82,ra,lower,23,贵州
82,wjt,lower,23,贵州
82,ra,lower,24,云南
82,ra,lower,25,西藏
82,wjt,lower,25,西藏
82,ra,lower,26,陕西
82,ra,lower,27,甘肃
82,wjt,lower,27,甘肃
82,ra,lower,28,青海
82,wjt,lower,28,青海
82,ra,lower,29,宁夏
82,wjt,lower,29,宁夏
82,ra,lower,30,新疆
82,wjt,lower,30,新疆
83,ra,lower,0,北京
83,ra,lower,1,天津
83,wjt,lower,1,天津
83,ra,lower,2,河北
83,ra,lower,3,山西
83,wjt,lower,3,山西
83,ra,lower,4,内蒙古
83,wjt,lower,4,内蒙古
83,ra,lower,5,辽宁
83,ra,lower,6,吉林
83,wjt,lower,6,吉林
83,ra,lower,7,黑龙江
83,wjt,lower,7,黑龙江
83,ra,lower,8,上海
83,ra,lower,9,江苏
83,wjt,upper,9,江苏
83,ra,lower,10,浙江
83,wjt,upper,10,浙江
83,ra,lower,11,安徽
83,ra,lower,12,福建
83,ra,lower,13,江西
83,ra,lower,14,山东
83,wjt,upper,14,山东
83,ra,lower,15,河南
83,wjt,upper,15,河南
83,ra,lower,16,湖北
83,wjt,upper,16,湖北
83,ra,lower,17,湖南
83,ra,lower,18,广东
83,wjt,upper,18,广东
83,ra,lower,19,广西
83,wjt,lower,19,广西
83,ra,lower,20,海南
83,wjt,lower,20,海南
83,ra,lower,21,重庆
83,wjt,lower,21,重庆
83,ra,lower,22,四川
83,wjt,upper,22,四川
83,ra,lower,23,贵州
83,wjt,lower,23,贵州
83,ra,lower,24,云南
83,ra,lower,25,西藏
83,wjt,lower,25,西藏
83,ra,lower,26,陕西
83,ra,lower,27,甘肃
83,wjt,lower,27,甘肃
83,ra,lower,28,青海
83,wjt,lower,28,青海
83,ra,lower,29,宁夏
83,wjt,lower,29,宁夏
83,ra,lower,30,新疆
83,wjt,lower,30,新疆
84,ra,lower,0,北京
84,ra,lower,1,天津
84,wjt,lower,1,天津
84,ra,lower,2,河北
84,ra,lower,3,山西
84,wjt,lower,3,山西
84,ra,lower,4,内蒙古
84,wjt,lower,4,内蒙古
84,ra,lower,5,辽宁
84,ra,lower,6,吉林
84,wjt,lower,6,吉林
84,ra,lower,7,黑龙江
84,wjt,lower,7,黑龙江
84,ra,lower,8,上海
84,ra,lower,9,江苏
84,wjt,upper,9,江苏
84,ra,lower,10,浙江
84,wjt,upper,10,浙江
84,ra,lower,11,安徽
84,ra,lower,12,福建
84,ra,lower,13,江西
84,ra,lower,14,山东
84,wjt,upper,14,山东
84,ra,lower,15,河南
84,wjt,upper,15,河南
84,ra,lower,16,湖北
84,wjt,upper,16,湖北
84,ra,lower,17,湖南
84,ra,lower,18,广东
84,wjt,upper,18,广东
84,ra,lower,19,广西
84,wjt,lower,19,广西
84,ra,lower,20,海南
84,wjt,lower,20,海南
84,ra,lower,21,重庆
84,wjt,lower,21,重庆
84,ra,lower,22,四川
84,wjt,upper,22,四川
84,ra,lower,23,贵州
84,wjt,lower,23,贵州
84,ra,lower,24,云南
84,ra,lower,25,西藏
84,wjt,lower,25,西藏
84,ra,lower,26,陕西
84,ra,lower,27,甘肃
84,wjt,lower,27,甘肃
84,ra,lower,28,青海
84,wjt,lower,28,青海
84,ra,lower,29,宁夏
84,wjt,lower,29,宁夏
84,ra,lower,30,新疆
84,wjt,lower,30,新疆
85,ra,lower,0,北京
85,ra,lower,1,天津
85,wjt,lower,1,天津
85,ra,lower,2,河北
85,ra,lower,3,山西
85,wjt,lower,3,山西
85,ra,lower,4,内蒙古
85,wjt,lower,4,内蒙古
85,ra,lower,5,辽宁
85,ra,lower,6,吉林
85,wjt,lower,6,吉林
85,ra,lower,7,黑龙江
85,wjt,lower,7,黑龙江
85,ra,lower,8,上海
85,ra,lower,9,江苏
85,wjt,upper,9,江苏
85,ra,lower,10,浙江
85,wjt,upper,10,浙江
85,ra,lower,11,安徽
85,ra,lower,12,福建
85,ra,lower,13,江西
85,ra,lower,14,山东
85,wjt,upper,14,山东
85,ra,lower,15,河南
85,wjt,upper,15,河南
85,ra,lower,16,湖北
85,wjt,upper,16,湖北
85,ra,lower,17,湖南
85,ra,lower,18,广东
85,wjt,upper,18,广东
85,ra,lower,19,广西
85,wjt,lower,19,广西
85,ra,lower,20,海南
85,wjt,lower,20,海南
85,ra,lower,21,重庆
85,wjt,lower,21,重庆
85,ra,lower,22,四川
85,wjt,upper,22,四川
85,ra,lower,23,贵州
85,wjt,lower,23,贵州
85,ra,lower,24,云南
85,ra,lower,25,西藏
85,wjt,lower,25,西藏
85,ra,lower,26,陕西
85,ra,lower,27,甘肃
85,wjt,lower,27,甘肃
85,ra,lower,28,青海
85,wjt,lower,28,青海
85,ra,lower,29,宁夏
85,wjt,lower,29,宁夏
85,ra,lower,30,新疆
85,wjt,lower,30,新疆
86,ra,lower,0,北京
86,ra,lower,1,天津
86,wjt,lower,1,天津
86,ra,lower,2,河北
86,ra,lower,3,山西
86,wjt,lower,3,山西
86,ra,lower,4,内蒙古
86,wjt,lower,4,内蒙古
86,ra,lower,5,辽宁
86,ra,lower,6,吉林
86,wjt,lower,6,吉林
86,ra,lower,7,黑龙江
86,wjt,lower,7,黑龙江
86,ra,lower,8,上海
86,ra,lower,9,江苏
86,wjt,upper,9,江苏
86,ra,lower,10,浙江
86,wjt,upper,10,浙江
86,ra,lower,11,安徽
86,ra,lower,12,福建
86,ra,lower,13,江西
86,ra,lower,14,山东
86,wjt,upper,14,山东
86,ra,lower,15,河南
86,wjt,upper,15,河南
86,ra,lower,16,湖北
86,wjt,upper,16,湖北
86,ra,lower,17,湖南
86,ra,lower,18,广东
86,wjt,upper,18,广东
86,ra,lower,19,广西
86,wjt,lower,19,广西
86,ra,lower,20,海南
86,wjt,lower,20,海南
86,ra,lower,21,重庆
86,wjt,lower,21,重庆
86,ra,lower,22,四川
86,wjt,upper,22,四川
86,ra,lower,23,贵州
86,wjt,lower,23,贵州
86,ra,lower,24,云南
86,ra,lower,25,西藏
86,wjt,lower,25,西藏
86,ra,lower,26,陕西
86,ra,lower,27,甘肃
86,wjt,lower,27,甘肃
86,ra,lower,28,青海
86,wjt,lower,28,青海
86,ra,lower,29,宁夏
86,wjt,lower,29,宁夏
86,ra,lower,30,新疆
86,wjt,lower,30,新疆
87,ra,lower,0,北京
87,ra,lower,1,天津
87,wjt,lower,1,天津
87,ra,lower,2,河北
87,ra,lower,3,山西
87,wjt,lower,3,山西
87,ra,lower,4,内蒙古
87,wjt,lower,4,内蒙古
87,ra,lower,5,辽宁
87,ra,lower,6,吉林
87,wjt,lower,6,吉林
87,ra,lower,7,黑龙江
87,wjt,lower,7,黑龙江
87,ra,lower,8,上海
87,ra,lower,9,江苏
87,wjt,upper,9,江苏
87,ra,lower,10,浙江
87,wjt,upper,10,浙江
87,ra,lower,11,安徽
87,ra,lower,12,福建
87,ra,lower,13,江西
87,ra,lower,14,山东
87,wjt,upper,14,山东
87,ra,lower,15,河南
87,wjt,upper,15,河南
87,ra,lower,16,湖北
87,wjt,upper,16,湖北
87,ra,lower,17,湖南
87,ra,lower,18,广东
87,wjt,upper,18,广东
87,ra,lower,19,广西
87,wjt,lower,19,广西
87,ra,lower,20,海南
87,wjt,lower,20,海南
87,ra,lower,21,重庆
87,wjt,lower,21,重庆
87,ra,lower,22,四川
87,wjt,upper,22,四川
87,ra,lower,23,贵州
87,wjt,lower,23,贵州
87,ra,lower,24,云南
87,ra,lower,25,西藏
87,wjt,lower,25,西藏
87,ra,lower,26,陕西
87,ra,lower,27,甘肃
87,wjt,lower,27,甘肃
87,ra,lower,28,青海
87,wjt,lower,28,青海
87,ra,lower,29,宁夏
87,wjt,lower,29,宁夏
87,ra,lower,30,新疆
87,wjt,lower,30,新疆
88,ra,lower,0,北京
88,ra,lower,1,天津
88,wjt,lower,1,天津
88,ra,lower,2,河北
88,ra,lower,3,山西
88,wjt,lower,3,山西
88,ra,lower,4,内蒙古
88,wjt,lower,4,内蒙古
88,ra,lower,5,辽宁
88,ra,lower,6,吉林
88,wjt,lower,6,吉林
88,ra,lower,7,黑龙江
88,wjt,lower,7,黑龙江
88,ra,lower,8,上海
88,ra,lower,9,江苏
88,wjt,upper,9,江苏
88,ra,lower,10,浙江
88,wjt,upper,10,浙江
88,ra,lower,11,安徽
88,ra,lower,12,福建
88,ra,lower,13,江西
88,ra,lower,14,山东
88,wjt,upper,14,山东
88,ra,lower,15,河南
88,wjt,upper,15,河南
88,ra,lower,16,湖北
88,wjt,upper,16,湖北
88,ra,lower,17,湖南
88,ra,lower,18,广东
88,wjt,upper,18,广东
88,ra,lower,19,广西
88,wjt,lower,19,广西
88,ra,lower,20,海南
88,wjt,lower,20,海南
88,ra,lower,21,重庆
88,wjt,lower,21,重庆
88,ra,lower,22,四川
88,wjt,upper,22,四川
88,ra,lower,23,贵州
88,wjt,lower,23,贵州
88,ra,lower,24,云南
88,ra,lower,25,西藏
88,wjt,lower,25,西藏
88,ra,lower,26,陕西
88,ra,lower,27,甘肃
88,wjt,lower,27,甘肃
88,ra,lower,28,青海
88,wjt,lower,28,青海
88,ra,lower,29,宁夏
88,wjt,lower,29,宁夏
88,ra,lower,30,新疆
88,wjt,lower,30,新疆
89,ra,lower,0,北京
89,ra,lower,1,天津
89,wjt,lower,1,天津
89,ra,lower,2,河北
89,ra,lower,3,山西
89,wjt,lower,3,山西
89,ra,lower,4,内蒙古
89,wjt,lower,4,内蒙古
89,ra,lower,5,辽宁
89,ra,lower,6,吉林
89,wjt,lower,6,吉林
89,ra,lower,7,黑龙江
89,wjt,lower,7,黑龙江
89,ra,lower,8,上海
89,ra,lower,9,江苏
89,wjt,upper,9,江苏
89,ra,lower,10,浙江
89,wjt,upper,10,浙江
89,ra,lower,11,安徽
89,ra,lower,12,福建
89,ra,lower,13,江西
89,ra,lower,14,山东
89,wjt,upper,14,山东
89,ra,lower,15,河南
89,wjt,upper,15,河南
89,ra,lower,16,湖北
89,wjt,upper,16,湖北
89,ra,lower,17,湖南
89,ra,lower,18,广东
89,wjt,upper,18,广东
89,ra,lower,19,广西
89,wjt,lower,19,广西
89,ra,lower,20,海南
89,wjt,lower,20,海南
89,ra,lower,21,重庆
89,wjt,lower,21,重庆
89,ra,lower,22,四川
89,wjt,upper,22,四川
89,ra,lower,23,贵州
89,wjt,lower,23,贵州
89,ra,lower,24,云南
89,ra,lower,25,西藏
89,wjt,lower,25,西藏
89,ra,lower,26,陕西
89,ra,lower,27,甘肃
89,wjt,lower,27,甘肃
89,ra,lower,28,青海
89,wjt,lower,28,青海
89,ra,lower,29,宁夏
89,wjt,lower,29,宁夏
89,ra,lower,30,新疆
89,wjt,lower,30,新疆
90,ra,lower,0,北京
90,ra,lower,1,天津
90,wjt,lower,1,天津
90,ra,lower,2,河北
90,ra,lower,3,山西
90,wjt,lower,3,山西
90,ra,lower,4,内蒙古
90,wjt,lower,4,内蒙古
90,ra,lower,5,辽宁
90,ra,lower,6,吉林
90,wjt,lower,6,吉林
90,ra,lower,7,黑龙江
90,wjt,lower,7,黑龙江
90,ra,lower,8,上海
90,ra,lower,9,江苏
90,wjt,upper,9,江苏
90,ra,lower,10,浙江
90,wjt,upper,10,浙江
90,ra,lower,11,安徽
90,ra,lower,12,福建
90,ra,lower,13,江西
90,ra,lower,14,山东
90,wjt,upper,14,山东
90,ra,lower,15,河南
90,wjt,upper,15,河南
90,ra,lower,16,湖北
90,wjt,upper,16,湖北
90,ra,lower,17,湖南
90,ra,lower,18,广东
90,wjt,upper,18,广东
90,ra,lower,19,广西
90,wjt,lower,19,广西
90,ra,lower,20,海南
90,wjt,lower,20,海南
90,ra,lower,21,重庆
90,wjt,lower,21,重庆
90,ra,lower,22,四川
90,wjt,upper,22,四川
90,ra,lower,23,贵州
90,wjt,lower,23,贵州
90,ra,lower,24,云南
90,ra,lower,25,西藏
90,wjt,lower,25,西藏
90,ra,lower,26,陕西
90,ra,lower,27,甘肃
90,wjt,lower,27,甘肃
90,ra,lower,28,青海
90,wjt,lower,28,青海
90,ra,lower,29,宁夏
90,wjt,lower,29,宁夏
90,ra,lower,30,新疆
90,wjt,lower,30,新疆
91,ra,lower,0,北京
91,ra,lower,1,天津
91,wjt,lower,1,天津
91,ra,lower,2,河北
91,ra,lower,3,山西
91,wjt,lower,3,山西
91,ra,lower,4,内蒙古
91,wjt,lower,4,内蒙古
91,ra,lower,5,辽宁
91,ra,lower,6,吉林
91,wjt,lower,6,吉林
91,ra,lower,7,黑龙江
91,wjt,lower,7,黑龙江
91,ra,lower,8,上海
91,ra,lower,9,江苏
91,wjt,upper,9,江苏
91,ra,lower,10,浙江
91,wjt,upper,10,浙江
91,ra,lower,11,安徽
91,ra,lower,12,福建
91,ra,lower,13,江西
91,ra,lower,14,山东
91,wjt,upper,14,山东
91,ra,lower,15,河南
91,wjt,upper,15,河南
91,ra,lower,16,湖北
91,wjt,upper,16,湖北
91,ra,lower,17,湖南
91,ra,lower,18,广东
91,wjt,upper,18,广东
91,ra,lower,19,广西
91,wjt,lower,19,广西
91,ra,lower,20,海南
91,wjt,lower,20,海南
91,ra,lower,21,重庆
91,wjt,lower,21,重庆
91,ra,lower,22,四川
91,wjt,upper,22,四川
91,ra,lower,23,贵州
91,wjt,lower,23,贵州
91,ra,lower,24,云南
91,ra,lower,25,西藏
91,wjt,lower,25,西藏
91,ra,lower,26,陕西
91,ra,lower,27,甘肃
91,wjt,lower,27,甘肃
91,ra,lower,28,青海
91,wjt,lower,28,青海
91,ra,lower,29,宁夏
91,wjt,lower,29,宁夏
91,ra,lower,30,新疆
91,wjt,lower,30,新疆
92,ra,lower,0,北京
92,ra,lower,1,天津
92,wjt,lower,1,天津
92,ra,lower,2,河北
92,ra,lower,3,山西
92,wjt,lower,3,山西
92,ra,lower,4,内蒙古
92,wjt,lower,4,内蒙古
92,ra,lower,5,辽宁
92,ra,lower,6,吉林
92,wjt,lower,6,吉林
92,ra,lower,7,黑龙江
92,wjt,lower,7,黑龙江
92,ra,lower,8,上海
92,ra,lower,9,江苏
92,wjt,upper,9,江苏
92,ra,lower,10,浙江
92,wjt,upper,10,浙江
92,ra,lower,11,安徽
92,ra,lower,12,福建
92,ra,lower,13,江西
92,ra,lower,14,山东
92,wjt,upper,14,山东
92,ra,lower,15,河南
92,wjt,upper,15,河南
92,ra,lower,16,湖北
92,wjt,upper,16,湖北
92,ra,lower,17,湖南
92,ra,lower,18,广东
92,wjt,upper,18,广东
92,ra,lower,19,广西
92,wjt,lower,19,广西
92,ra,lower,20,海南
92,wjt,lower,20,海南
92,ra,lower,21,重庆
92,wjt,lower,21,重庆
92,ra,lower,22,四川
92,wjt,upper,22,四川
92,ra,lower,23,贵州
92,wjt,lower,23,贵州
92,ra,lower,24,云南
92,ra,lower,25,西藏
92,wjt,lower,25,西藏
92,ra,lower,26,陕西
92,ra,lower,27,甘肃
92,wjt,lower,27,甘肃
92,ra,lower,28,青海
92,wjt,lower,28,青海
92,ra,lower,29,宁夏
92,wjt,lower,29,宁夏
92,ra,lower,30,新疆
92,wjt,lower,30,新疆
93,ra,lower,0,北京
93,ra,lower,1,天津
93,wjt,lower,1,天津
93,ra,lower,2,河北
93,ra,lower,3,山西
93,wjt,lower,3,山西
93,ra,lower,4,内蒙古
93,wjt,lower,4,内蒙古
93,ra,lower,5,辽宁
93,ra,lower,6,吉林
93,wjt,lower,6,吉林
93,ra,lower,7,黑龙江
93,wjt,lower,7,黑龙江
93,ra,lower,8,上海
93,ra,lower,9,江苏
93,wjt,upper,9,江苏
93,ra,lower,10,浙江
93,wjt,upper,10,浙江
93,ra,lower,11,安徽
93,ra,lower,12,福建
93,ra,lower,13,江西
93,ra,lower,14,山东
93,wjt,upper,14,山东
93,ra,lower,15,河南
93,wjt,upper,15,河南
93,ra,lower,16,湖北
93,wjt,upper,16,湖北
93,ra,lower,17,湖南
93,ra,lower,18,广东
93,wjt,upper,18,广东
93,ra,lower,19,广西
93,wjt,lower,19,广西
93,ra,lower,20,海南
93,wjt,lower,20,海南
93,ra,lower,21,重庆
93,wjt,lower,21,重庆
93,ra,lower,22,四川
93,wjt,upper,22,四川
93,ra,lower,23,贵州
93,wjt,lower,23,贵州
93,ra,lower,24,云南
93,ra,lower,25,西藏
93,wjt,lower,25,西藏
93,ra,lower,26,陕西
93,ra,lower,27,甘肃
93,wjt,lower,27,甘肃
93,ra,lower,28,青海
93,wjt,lower,28,青海
93,ra,lower,29,宁夏
93,wjt,lower,29,宁夏
93,ra,lower,30,新疆
93,wjt,lower,30,新疆
94,ra,lower,0,北京
94,ra,lower,1,天津
94,wjt,lower,1,天津
94,ra,lower,2,河北
94,ra,lower,3,山西
94,wjt,lower,3,山西
94,ra,lower,4,内蒙古
94,wjt,lower,4,内蒙古
94,ra,lower,5,辽宁
94,ra,lower,6,吉林
94,wjt,lower,6,吉林
94,ra,lower,7,黑龙江
94,wjt,lower,7,黑龙江
94,ra,lower,8,上海
94,ra,lower,9,江苏
94,wjt,upper,9,江苏
94,ra,lower,10,浙江
94,wjt,upper,10,浙江
94,ra,lower,11,安徽
94,ra,lower,12,福建
94,ra,lower,13,江西
94,ra,lower,14,山东
94,wjt,upper,14,山东
94,ra,lower,15,河南
94,wjt,upper,15,河南
94,ra,lower,16,湖北
94,wjt,upper,16,湖北
94,ra,lower,17,湖南
94,ra,lower,18,广东
94,wjt,upper,18,广东
94,ra,lower,19,广西
94,wjt,lower,19,广西
94,ra,lower,20,海南
94,wjt,lower,20,海南
94,ra,lower,21,重庆
94,wjt,lower,21,重庆
94,ra,lower,22,四川
94,wjt,upper,22,四川
94,ra,lower,23,贵州
94,wjt,lower,23,贵州
94,ra,lower,24,云南
94,ra,lower,25,西藏
94,wjt,lower,25,西藏
94,ra,lower,26,陕西
94,ra,lower,27,甘肃
94,wjt,lower,27,甘肃
94,ra,lower,28,青海
94,wjt,lower,28,青海
94,ra,lower,29,宁夏
94,wjt,lower,29,宁夏
94,ra,lower,30,新疆
94,wjt,lower,30,新疆
95,ra,lower,0,北京
95,ra,lower,1,天津
95,wjt,lower,1,天津
95,ra,lower,2,河北
95,ra,lower,3,山西
95,wjt,lower,3,山西
95,ra,lower,4,内蒙古
95,wjt,lower,4,内蒙古
95,ra,lower,5,辽宁
95,ra,lower,6,吉林
95,wjt,lower,6,吉林
95,ra,lower,7,黑龙江
95,wjt,lower,7,黑龙江
95,ra,lower,8,上海
95,ra,lower,9,江苏
95,wjt,upper,9,江苏
95,ra,lower,10,浙江
