k0,matlab_linear_index1,b_index0,a_index0,z_index0,b_index1,a_index1,z_index1,b,a,z,faces,g,p,mu_b,mu_a,ell_lower_b,ell_upper_b,ell_lower_a,ell_upper_a,ell_total,q,delta,r,weighted_outward_flux,pin
416,417,16,0,1,17,1,2,3.894736842105263,0.0,1.3,lower_a,-0.0,-0.0,5.181067074261673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
417,418,17,0,1,18,1,2,4.263157894736842,0.0,1.3,lower_a,-0.0,-0.0,5.047468805426664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
418,419,18,0,1,19,1,2,4.63157894736842,0.0,1.3,lower_a,-0.0,-0.0,4.891549678528303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
419,420,19,0,1,20,1,2,5.0,0.0,1.3,upper_b+lower_a,-0.0,-0.0,0.0019309872879080814,0.0,0.0,0.005241251210036221,0.0,0.0,0.005241251210036221,-0.005241251210036213,7.806255641895632e-18,0.0,-0.0,0
420,421,0,1,1,1,2,2,-2.0,0.5263157894736842,1.3,lower_b,0.0,0.0,5.759694519065869,0.03684210526314648,0.0,0.0,0.0,0.0,0.0,1.124100812432971e-15,1.124100812432971e-15,0.0,0.0,0
421,422,1,1,1,2,2,2,-1.631578947368421,0.5263157894736842,1.3,interior,0.0,0.0,5.453223989483693,0.1931507208399283,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,0.0,0
422,423,2,1,1,3,2,2,-1.263157894736842,0.5263157894736842,1.3,interior,0.0,0.0,5.417412914532074,0.2002427516764465,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16,-4.996003610813204e-16,0.0,0.0,0
423,424,3,1,1,4,2,2,-0.8947368421052633,0.5263157894736842,1.3,interior,0.0,0.0,5.391904482988105,0.2037319264457762,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0
424,425,4,1,1,5,2,2,-0.5263157894736843,0.5263157894736842,1.3,interior,0.0,0.0,5.36742907875165,0.20700864197416335,0.0,0.0,0.0,0.0,0.0,3.885780586188048e-16,3.885780586188048e-16,0.0,0.0,0
425,426,5,1,1,6,2,2,-0.1578947368421053,0.5263157894736842,1.3,interior,0.0,0.0,5.343089875508957,0.21026553586677416,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-5.551115123125783e-16,0.0,0.0,0
426,427,6,1,1,7,2,2,0.21052631578947345,0.5263157894736842,1.3,interior,0.0,0.0,5.330338615344862,0.21352992767314571,0.0,0.0,0.0,0.0,0.0,-6.106226635438361e-16,-6.106226635438361e-16,0.0,0.0,0
427,428,7,1,1,8,2,2,0.5789473684210527,0.5263157894736842,1.3,interior,0.0,0.0,5.332187368836413,0.21525105806720762,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
428,429,8,1,1,9,2,2,0.9473684210526314,0.5263157894736842,1.3,interior,0.0,0.0,5.34178758957445,0.215618716155629,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
429,430,9,1,1,10,2,2,1.3157894736842102,0.5263157894736842,1.3,interior,0.0,0.0,5.355510142052722,0.215667739323275,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,0.0,0
430,431,10,1,1,11,2,2,1.6842105263157894,0.5263157894736842,1.3,interior,0.0,0.0,5.372469309766224,0.2155037013977842,0.0,0.0,0.0,0.0,0.0,-7.216449660063518e-16,-7.216449660063518e-16,0.0,0.0,0
431,432,11,1,1,12,2,2,2.052631578947368,0.5263157894736842,1.3,interior,0.0,0.0,5.391460660115813,0.21516721107841236,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
432,433,12,1,1,13,2,2,2.421052631578947,0.5263157894736842,1.3,interior,0.0,0.0,5.309175682923575,0.21457742680978525,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,-2.7755575615628914e-16,0.0,0.0,0
433,434,13,1,1,14,2,2,2.7894736842105257,0.5263157894736842,1.3,interior,0.0,0.0,5.22776799746663,0.21998481193130393,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,0.0,0.0,0
434,435,14,1,1,15,2,2,3.1578947368421053,0.5263157894736842,1.3,interior,0.0,0.0,5.134248967636154,0.22473930633509343,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
435,436,15,1,1,16,2,2,3.526315789473684,0.5263157894736842,1.3,interior,0.0,0.0,5.023104098033462,0.23030986733439396,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-5.551115123125783e-16,0.0,0.0,0
436,437,16,1,1,17,2,2,3.894736842105263,0.5263157894736842,1.3,interior,0.0,0.0,4.89184220278932,0.2368866291240319,0.0,0.0,0.0,0.0,0.0,3.885780586188048e-16,3.885780586188048e-16,0.0,0.0,0
437,438,17,1,1,18,2,2,4.263157894736842,0.5263157894736842,1.3,interior,0.0,0.0,4.7372997985513,0.24461903623117354,0.0,0.0,0.0,0.0,0.0,3.885780586188048e-16,3.885780586188048e-16,0.0,0.0,0
438,439,18,1,1,19,2,2,4.63157894736842,0.5263157894736842,1.3,interior,0.0,0.0,4.555074728799276,0.25370761844455336,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,0
439,440,19,1,1,20,2,2,5.0,0.5263157894736842,1.3,upper_b,0.0,0.0,-0.3468343421750042,0.26443293691861763,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
440,441,0,2,1,1,3,2,-2.0,1.0526315789473684,1.3,lower_b,0.0,0.0,5.7545161641643965,0.07368421051462451,0.0,0.0,0.0,0.0,0.0,1.1379786002407855e-15,1.1379786002407855e-15,0.0,0.0,0
441,442,1,2,1,2,3,2,-1.631578947368421,1.0526315789473684,1.3,interior,0.0,0.0,5.4145661927238695,0.27852678719567897,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0
442,443,2,2,1,3,3,2,-1.263157894736842,1.0526315789473684,1.3,interior,0.0,0.0,5.375775556079082,0.2895434204888322,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0
443,444,3,2,1,4,3,2,-0.8947368421052633,1.0526315789473684,1.3,interior,0.0,0.0,5.34788076000426,0.295453573501657,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
444,445,4,2,1,5,3,2,-0.5263157894736843,1.0526315789473684,1.3,interior,0.0,0.0,5.320682266229065,0.3011025912412798,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
445,446,5,2,1,6,3,2,-0.1578947368421053,1.0526315789473684,1.3,interior,0.0,0.0,5.293305404315019,0.3067741594156318,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
446,447,6,2,1,7,3,2,0.21052631578947345,1.0526315789473684,1.3,interior,0.0,0.0,5.277076887097408,0.3125053350779084,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
447,448,7,2,1,8,3,2,0.5789473684210527,1.0526315789473684,1.3,interior,0.0,0.0,5.276837171289003,0.31559625902910915,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
448,449,8,2,1,9,3,2,0.9473684210526314,1.0526315789473684,1.3,interior,0.0,0.0,5.28575667455355,0.3163385591234533,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
449,450,9,2,1,10,3,2,1.3157894736842102,1.0526315789473684,1.3,interior,0.0,0.0,5.299093266590761,0.31653035212401925,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
450,451,10,2,1,11,3,2,1.6842105263157894,1.0526315789473684,1.3,interior,0.0,0.0,5.315808631925028,0.31637102911022735,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0
451,452,11,2,1,12,3,2,2.052631578947368,1.0526315789473684,1.3,interior,0.0,0.0,5.328323015296689,0.3159279363208724,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
452,453,12,2,1,13,3,2,2.421052631578947,1.0526315789473684,1.3,interior,0.0,0.0,5.247876874135571,0.3140643694983483,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
453,454,13,2,1,14,3,2,2.7894736842105257,1.0526315789473684,1.3,interior,0.0,0.0,5.1612780312627,0.32331148901082984,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
454,455,14,2,1,15,3,2,3.1578947368421053,1.0526315789473684,1.3,interior,0.0,0.0,5.062734426280459,0.33152942660426776,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
455,456,15,2,1,16,3,2,3.526315789473684,1.0526315789473684,1.3,interior,0.0,0.0,4.945431237130149,0.3412209391428903,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
456,457,16,2,1,17,3,2,3.894736842105263,1.0526315789473684,1.3,interior,0.0,0.0,4.806472336748559,0.35271452369745726,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
457,458,17,2,1,18,3,2,4.263157894736842,1.0526315789473684,1.3,interior,0.0,0.0,4.642214145494439,0.3662970170527341,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
458,459,18,2,1,19,3,2,4.63157894736842,1.0526315789473684,1.3,interior,0.0,0.0,4.447601758671311,0.38235528615614145,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,0
459,460,19,2,1,20,3,2,5.0,1.0526315789473684,1.3,upper_b,0.0,0.0,-0.46063598433984154,0.4014300962398881,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
460,461,0,3,1,1,4,2,-2.0,1.5789473684210527,1.3,lower_b,0.0,0.0,5.744480798113649,0.1105263151152957,0.0,0.0,0.0,0.0,0.0,2.581268532253489e-15,2.581268532253489e-15,0.0,0.0,0
461,462,1,3,1,2,4,2,-1.631578947368421,1.5789473684210527,1.3,interior,0.0,0.0,5.406453372673743,0.33451331949407703,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0
462,463,2,3,1,3,4,2,-1.263157894736842,1.5789473684210527,1.3,interior,0.0,0.0,5.36786942432677,0.34771616921669757,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
463,464,3,3,1,4,4,2,-0.8947368421052633,1.5789473684210527,1.3,interior,0.0,0.0,5.338864641160185,0.3555781533428377,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,0.0,0.0,0
464,465,4,3,1,5,4,2,-0.5263157894736843,1.5789473684210527,1.3,interior,0.0,0.0,5.310133459251018,0.3632254479706237,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
465,466,5,3,1,6,4,2,-0.1578947368421053,1.5789473684210527,1.3,interior,0.0,0.0,5.280953444741829,0.37095151588103115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
466,467,6,3,1,7,4,2,0.21052631578947345,1.5789473684210527,1.3,interior,0.0,0.0,5.262734487517715,0.37879297993195576,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0
467,468,7,3,1,8,4,2,0.5789473684210527,1.5789473684210527,1.3,interior,0.0,0.0,5.261593033679526,0.3830004283551182,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
468,469,8,3,1,9,4,2,0.9473684210526314,1.5789473684210527,1.3,interior,0.0,0.0,5.270647681815555,0.38396918651503714,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0
469,470,9,3,1,10,4,2,1.3157894736842102,1.5789473684210527,1.3,interior,0.0,0.0,5.284316599362162,0.38418655116184103,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0
470,471,10,3,1,11,4,2,1.6842105263157894,1.5789473684210527,1.3,interior,0.0,0.0,5.301321551202296,0.3839354266161884,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
471,472,11,3,1,12,4,2,2.052631578947368,1.5789473684210527,1.3,interior,0.0,0.0,5.2730158071259225,0.3832753246454218,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
472,473,12,3,1,13,4,2,2.421052631578947,1.5789473684210527,1.3,interior,0.0,0.0,5.209638355275988,0.3884057926611162,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
473,474,13,3,1,14,4,2,2.7894736842105257,1.5789473684210527,1.3,interior,0.0,0.0,5.125908992360518,0.3973475010574703,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0
474,475,14,3,1,15,4,2,3.1578947368421053,1.5789473684210527,1.3,interior,0.0,0.0,5.023880401073024,0.40847676386113835,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,0.0,0.0,0
475,476,15,3,1,16,4,2,3.526315789473684,1.5789473684210527,1.3,interior,0.0,0.0,4.901770390307837,0.42187298003239715,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0
476,477,16,3,1,17,4,2,3.894736842105263,1.5789473684210527,1.3,interior,0.0,0.0,4.756736812206409,0.4378212867652417,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
477,478,17,3,1,18,4,2,4.263157894736842,1.5789473684210527,1.3,interior,0.0,0.0,4.584802892654908,0.45673168033995615,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
478,479,18,3,1,19,4,2,4.63157894736842,1.5789473684210527,1.3,interior,0.0,0.0,4.380376629961628,0.4791765989454515,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0
479,480,19,3,1,20,4,2,5.0,1.5789473684210527,1.3,upper_b,0.0,0.0,-0.5320952627860187,0.5059701551200046,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
480,481,0,4,1,1,5,2,-2.0,2.1052631578947367,1.3,lower_b,0.0,0.0,5.7351792147735345,0.1473684090807629,0.0,0.0,0.0,0.0,0.0,1.4988010832439613e-15,1.4988010832439613e-15,0.0,0.0,0
481,482,1,4,1,2,5,2,-1.631578947368421,2.1052631578947367,1.3,interior,0.0,0.0,5.4186022802363265,0.3709048034574681,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
482,483,2,4,1,3,5,2,-1.263157894736842,2.1052631578947367,1.3,interior,0.0,0.0,5.381087570852333,0.3853927008921892,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
483,484,3,4,1,4,5,2,-0.8947368421052633,2.1052631578947367,1.3,interior,0.0,0.0,5.35118260847586,0.3950430302124398,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
484,485,4,4,1,5,5,2,-0.5263157894736843,2.1052631578947367,1.3,interior,0.0,0.0,5.321192544267529,0.40456757742291793,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
485,486,5,4,1,6,5,2,-0.1578947368421053,2.1052631578947367,1.3,interior,0.0,0.0,5.290565627847904,0.4142235372596791,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
486,487,6,4,1,7,5,2,0.21052631578947345,2.1052631578947367,1.3,interior,0.0,0.0,5.270956472447962,0.42404426547538243,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
487,488,7,4,1,8,5,2,0.5789473684210527,2.1052631578947367,1.3,interior,0.0,0.0,5.269390411330141,0.42927663780636593,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0
488,489,8,4,1,9,5,2,0.9473684210526314,2.1052631578947367,1.3,interior,0.0,0.0,5.278837104224609,0.43044859214925013,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
489,490,9,4,1,10,5,2,1.3157894736842102,2.1052631578947367,1.3,interior,0.0,0.0,5.293027223070871,0.4306928753309396,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
490,491,10,4,1,11,5,2,1.6842105263157894,2.1052631578947367,1.3,interior,0.0,0.0,5.309722042329966,0.4303607350495392,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
491,492,11,4,1,12,5,2,2.052631578947368,2.1052631578947367,1.3,interior,0.0,0.0,5.270361047315841,0.4292840253351975,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
492,493,12,4,1,13,5,2,2.421052631578947,2.1052631578947367,1.3,interior,0.0,0.0,5.201896335602276,0.43770093548567235,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0
493,494,13,4,1,14,5,2,2.7894736842105257,2.1052631578947367,1.3,interior,0.0,0.0,5.115311139576859,0.449015843474704,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
494,495,14,4,1,15,5,2,3.1578947368421053,2.1052631578947367,1.3,interior,0.0,0.0,5.009963679060871,0.462950246181544,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
495,496,15,4,1,16,5,2,3.526315789473684,2.1052631578947367,1.3,interior,0.0,0.0,4.883756028029413,0.4797389642078186,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
496,497,16,4,1,17,5,2,3.894736842105263,2.1052631578947367,1.3,interior,0.0,0.0,4.73363387241589,0.49976477168988154,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
497,498,17,4,1,18,5,2,4.263157894736842,2.1052631578947367,1.3,interior,0.0,0.0,4.555341754666248,0.5235749656135488,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
498,499,18,4,1,19,5,2,4.63157894736842,2.1052631578947367,1.3,interior,0.0,0.0,4.3429236775006785,0.5519326525344164,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
499,500,19,4,1,20,5,2,5.0,2.1052631578947367,1.3,upper_b,0.0,0.0,-0.5718117922393624,0.5859071211469121,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
500,501,0,5,1,1,6,2,-2.0,2.631578947368421,1.3,lower_b,0.0,0.0,5.728377197471506,0.18421041481907402,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,0
501,502,1,5,1,2,6,2,-1.631578947368421,2.631578947368421,1.3,interior,0.0,0.0,5.450845087807025,0.38935305027538325,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
502,503,2,5,1,3,6,2,-1.263157894736842,2.631578947368421,1.3,interior,0.0,0.0,5.414527670464082,0.40460225565055274,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
503,504,3,5,1,4,6,2,-0.8947368421052633,2.631578947368421,1.3,interior,0.0,0.0,5.383551905176969,0.4160854072345722,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
504,505,4,5,1,5,6,2,-0.5263157894736843,2.631578947368421,1.3,interior,0.0,0.0,5.352244284546707,0.42754195118684113,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0
505,506,5,5,1,6,6,2,-0.1578947368421053,2.631578947368421,1.3,interior,0.0,0.0,5.320183489583602,0.43917575483193755,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-5.551115123125783e-16,0.0,0.0,0
506,507,6,5,1,7,6,2,0.21052631578947345,2.631578947368421,1.3,interior,0.0,0.0,5.299436760606341,0.4510233388813951,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,0
507,508,7,5,1,8,6,2,0.5789473684210527,2.631578947368421,1.3,interior,0.0,0.0,5.29759716089438,0.45733944080881955,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,0
508,509,8,5,1,9,6,2,0.9473684210526314,2.631578947368421,1.3,interior,0.0,0.0,5.307346969069563,0.45885352769308496,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
509,510,9,5,1,10,6,2,1.3157894736842102,2.631578947368421,1.3,interior,0.0,0.0,5.321832254065768,0.45931714728883943,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0
510,511,10,5,1,11,6,2,1.6842105263157894,2.631578947368421,1.3,interior,0.0,0.0,5.333633381960981,0.45913260002667333,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0
511,512,11,5,1,12,6,2,2.052631578947368,2.631578947368421,1.3,interior,0.0,0.0,5.286508329321512,0.4568298400644285,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0
512,513,12,5,1,13,6,2,2.421052631578947,2.631578947368421,1.3,interior,0.0,0.0,5.213237731950217,0.46861357155030303,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
513,514,13,5,1,14,6,2,2.7894736842105257,2.631578947368421,1.3,interior,0.0,0.0,5.124044761104319,0.4821100698798607,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
514,515,14,5,1,15,6,2,3.1578947368421053,2.631578947368421,1.3,interior,0.0,0.0,5.015746192159945,0.498615627134516,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0
515,516,15,5,1,16,6,2,3.526315789473684,2.631578947368421,1.3,interior,0.0,0.0,4.885986831112639,0.5185124100490393,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
516,517,16,5,1,17,6,2,3.894736842105263,2.631578947368421,1.3,interior,0.0,0.0,4.731599799131272,0.5422933969142611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
517,518,17,5,1,18,6,2,4.263157894736842,2.631578947368421,1.3,interior,0.0,0.0,4.548183639928903,0.570625776122446,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
518,519,18,5,1,19,6,2,4.63157894736842,2.631578947368421,1.3,interior,0.0,0.0,4.32947203572377,0.6044346708624464,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0
519,520,19,5,1,20,6,2,5.0,2.631578947368421,1.3,upper_b,0.0,0.0,-0.585681248550582,0.6450409690198937,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0
520,521,0,6,1,1,7,2,-2.0,3.1578947368421053,1.3,lower_b,9.875340588493717e-28,1.9148859866885325e-28,5.724995360028242,0.2210519412206733,0.0,0.0,0.0,0.0,0.0,2.4980018054066022e-15,2.4980018054066022e-15,2.8698592549372254e-42,0.0,0
521,522,1,6,1,2,7,2,-1.631578947368421,3.1578947368421053,1.3,interior,3.277282244635915e-27,6.354840917576567e-28,5.505027773684818,0.3890693022858565,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,1.887379141862766e-15,0.0,0.0,0
522,523,2,6,1,3,7,2,-1.263157894736842,3.1578947368421053,1.3,interior,9.198403015607583e-27,1.783623853441914e-27,5.470381277771169,0.40444103212573235,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,4.591774807899561e-41,0.0,0
523,524,3,6,1,4,7,2,-0.8947368421052633,3.1578947368421053,1.3,interior,2.4441537769931517e-26,4.7393563542803495e-27,5.438592676989762,0.417551915965853,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,-9.183549615799121e-41,0.0,0
524,525,4,6,1,5,7,2,-0.5263157894736843,3.1578947368421053,1.3,interior,6.306914262127764e-26,1.2229473638474889e-26,5.406282691355145,0.43076347187073183,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,-1.8367099231598242e-40,0.0,0
525,526,5,6,1,6,7,2,-0.1578947368421053,3.1578947368421053,1.3,interior,1.5963063723025769e-25,3.0953309158221714e-26,5.373171973289283,0.44419749444983614,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,-7.346839692639297e-40,0.0,0
526,527,6,6,1,7,7,2,0.21052631578947345,3.1578947368421053,1.3,interior,2.5185056060864783e-25,4.8835288760679637e-26,5.351891885275597,0.4578813349372334,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,7.346839692639297e-40,0.0,0
527,528,7,6,1,8,7,2,0.5789473684210527,3.1578947368421053,1.3,interior,3.375202587520365e-25,6.544714158626747e-26,5.350459217844145,0.46500262095957035,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,7.346839692639297e-40,0.0,0
528,529,8,6,1,9,7,2,0.9473684210526314,3.1578947368421053,1.3,interior,9.4626638919499e-24,1.8348655746163242e-24,5.3611045968798585,0.4665690082441778,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.4240606557967925e-22,0.0,0
529,530,9,6,1,10,7,2,1.3157894736842102,3.1578947368421053,1.3,interior,8.723388888229768e-24,1.6915158509032793e-24,5.37641302267957,0.4669426702685747,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-5.551115123125783e-16,0.0,0.0,0
530,531,10,6,1,11,7,2,1.6842105263157894,3.1578947368421053,1.3,interior,8.085687965515072e-24,1.5678619323713435e-24,5.3636029921460135,0.46653410409039164,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2.350988701644575e-38,0.0,0
